URL,category,Product Title,Price,Images,Video Source,Moissanite Facet Pattern,Stone Size,Stone,Metal,Band,Finger Size Info,images_Stone_size,image_metal,image_Finger_Ring_Size,Material,Cut,Clarity,Color,Additional Fatures
https://zenmoissanite.com/collections/princess-engagement-rings/products/the-michelle-princess,princess engagement rings,Michelle - Princess,"Rs. 162,300.00","https://zenmoissanite.com/cdn/shop/files/7.5mm_2.3cte_PrincessCut4-prongMichelle_1.7mm1_4paveband_-14kYG-Size5.75.jpg, https://zenmoissanite.com/cdn/shop/files/7.5mm_2.3cte_PrincessCut4-prongMichelle_1.7mm1_4paveband_-14kYG-Size5.752.jpg, https://zenmoissanite.com/cdn/shop/files/7.5mm_2.3cte_PrincessCut4-prongMichelle_1.7mm1_4paveband_-14kYG-Size5.753.jpg, https://zenmoissanite.com/cdn/shop/files/7.5mm_2.3cte_PrincessCut4-prongMichelle_1.7mm1_4paveband_-14kYG-Size5.754.jpg, https://zenmoissanite.com/cdn/shop/files/7.5mm_2.3cte_PrincessCut4-prongMichelle_1.7mm1-4paveband_-14kYG-Size5.75-1.jpg, https://zenmoissanite.com/cdn/shop/files/7.5mm_2.3cte_PrincessCut4-prongMichelle_1.7mm1-4paveband_-14kYG-Size5.75-2.jpg, https://zenmoissanite.com/cdn/shop/files/7.5mm_2.3cte_PrincessCut4-prongMichelle_1.7mm1-4paveband_-14kYG-Size5.75-3.jpg, https://zenmoissanite.com/cdn/shop/files/7.5mm_2.3cte_PrincessCut4-prongMichelle_1.7mm1-4paveband_-14kYG-Size5.75-4.jpg, https://zenmoissanite.com/cdn/shop/files/7.5mm_2.3cte_PrincessCut4-prongMichelle_1.7mm1-4paveband_-14kYG-Size5.75-5.jpg, https://zenmoissanite.com/cdn/shop/files/preview_images/550f8026d8af4e169e9dc0293b211cbe.thumbnail.0000000000_610x.jpg, https://zenmoissanite.com/cdn/shop/files/preview_images/e31f066e12274fc59d1bbfbedca44dfb.thumbnail.0000000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/550f8026d8af4e169e9dc0293b211cbe/550f8026d8af4e169e9dc0293b211cbe.HD-1080p-7.2Mbps-32513758.mp4?v=0,,"6mm (1.25cte), 6.5mm (1.6ct), 7mm (1.9cte), 7.5mm (2.3cte), 8mm (2.7cte), 8.5mm (3.2cte), 9mm (3.9cte), 9.5mm (4.7cte), 10mm (5.6cte), 10.5mm (6.3cte), 11mm (7.5cte)",,"14k rose gold, 14k yellow gold, 14k white gold, 18k rose gold, 18k yellow gold, 18k white gold, platinum",,", 3.25, 3.5, 3.75, 4, 4.25, 4.5, 4.75, 5, 5.25, 5.5, 5.75, 6, 6.25, 6.5, 6.75, 7, 7.25, 7.5, 7.75, 8, 8.25, 8.5, 8.75, 9, 9.25, 9.5, 9.75, 10, 10.25, 10.5, 10.75, 11, 11.25, 11.5, 11.75, 12, 12.25, 12.5, 12.75, 12.75+ Please Contact our team for additional sizes",7.5mm princess cut,14k yellow gold,Shown on a size 4.75 finger,Moissanite from Zen Moissanite + gold of choice,Princess,VVS1/VVS2,Colorless (DEF),
https://zenmoissanite.com/collections/princess-engagement-rings/products/the-tiana-toi-moi-ring,princess engagement rings,Tiana - Princess & Pear,"Rs. 204,000.00","https://zenmoissanite.com/cdn/shop/products/5mmPrincessCut_8x5.5mmBrilliantPear_2cttotalweight_Tiana_1.6mmplainband_-14kYG-Size5.jpg, https://zenmoissanite.com/cdn/shop/products/5mmPrincessCut_8x5.5mmBrilliantPear_2cttotalweight_Tiana_1.6mmplainband_-14kYG-Size5-2.jpg, https://zenmoissanite.com/cdn/shop/products/5mmPrincessCut_8x5.5mmBrilliantPear_2cttotalweight_Tiana_1.6mmplainband_-14kYG-Size5-3.jpg, https://zenmoissanite.com/cdn/shop/products/5mmPrincessCut_8x5.5mmBrilliantPear_2cttotalweight_Tiana_1.6mmplainband_-14kYG-Size5-4.jpg, https://zenmoissanite.com/cdn/shop/products/5mmPrincessCut_8x5.5mmBrilliantPear_2cttotalweight_Tiana_1.6mmplainband_-14kYG-Size5-5.jpg, https://zenmoissanite.com/cdn/shop/products/5mmPrincessCut_8x5.5mmBrilliantPear_2cttotalweight_Tiana_1.6mmplainband_-14kYG-Size5Lifestyle-3.jpg, https://zenmoissanite.com/cdn/shop/products/5mmPrincessCut_8x5.5mmBrilliantPear_2cttotalweight_Tiana_1.6mmplainband_-14kYG-Size5Lifestyle-4.jpg, https://zenmoissanite.com/cdn/shop/products/5mmPrincessCut_8x5.5mmBrilliantPear_2cttotalweight_Tiana_1.6mmplainband_-14kYG-Size5Lifestyle.jpg, https://zenmoissanite.com/cdn/shop/products/cb215ea2f0f7487a930f5ccca5bfdf79.thumbnail.0000000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/cb215ea2f0f7487a930f5ccca5bfdf79/cb215ea2f0f7487a930f5ccca5bfdf79.HD-1080p-7.2Mbps-8392224.mp4?v=0,"Crushed Ice, Brilliant","2cte total weight, 3cte total weight, 4cte total weight, 5cte total weight",,"14k rose gold, 14k yellow gold, 14k white gold, 18k rose gold, 18k yellow gold, 18k white gold, platinum","THIN, STANDARD, WIDE, CUSTOM",", 3.25, 3.5, 3.75, 4, 4.25, 4.5, 4.75, 5, 5.25, 5.5, 5.75, 6, 6.25, 6.5, 6.75, 7, 7.25, 7.5, 7.75, 8, 8.25, 8.5, 8.75, 9, 9.25, 9.5, 9.75, 10, 10.25, 10.5, 10.75, 11, 11.25, 11.5, 11.75, 12, 12.25, 12.5, 12.75, 12.75+ Please Contact our team for additional sizes",2cte total weight version (pear brilliant & princess cut),14k yellow gold,Shown on a size 4.75 finger,Metal of choice + Moissanite from Zen Moissanite,Pear brilliant & princess cut (customizable),VVS1-VVS2,Colorless (DEF),Toi & Moi Ring
